date,car_1,car_2,gender,death,injury,lng,lat,danger_value
20200829,機車,普通重型,女,1,0,120.48156,23.675772,10
20200830,機車,普通重型,女,1,0,120.41015,23.431353,10
20200830,機車,普通重型,男,1,0,120.739603,24.344049,10
20200830,機車,普通重型,男,1,0,121.720231,24.901738,10
20200830,機車,普通重型,男,1,0,120.815165,24.603175,10
20200831,機車,普通重型,男,1,0,120.636805,24.112363,10
20200831,機車,普通重型,男,1,0,121.217105,24.955973,10
20200831,機車,普通重型,男,1,0,120.309599,23.620666,10
20200831,機車,普通重型,女,1,2,120.493367,23.908438,12
20200831,機車,普通重型,女,1,1,120.922269,23.889671,11
20200901,機車,普通重型,男,1,0,120.327137,22.614689,10
20200901,機車,普通重型,男,1,1,120.264344,23.525215,11
20200901,機車,普通重型,女,1,1,120.264344,23.525215,11
20200901,機車,普通重型,男,1,0,121.24306,25.113278,10
20200902,機車,普通重型,男,1,0,121.495074,25.121221,10
20200902,機車,普通重型,女,1,0,120.548942,24.096639,10
20200903,機車,普通重型,女,1,0,120.505994,24.21016,10
20200904,機車,普通重型,男,1,1,120.384043,22.501686,11
20200904,機車,普通重型,男,1,1,120.58018,22.738791,11
20200904,機車,普通重型,男,1,2,120.331123,22.732545,12
20200904,機車,普通重型,男,1,2,120.331123,22.732545,12
20200904,機車,普通重型,女,1,0,120.82641,22.066582,10
20200904,機車,普通重型,女,1,1,120.976884,24.815463,11
20200905,機車,普通重型,男,1,0,120.654835,24.201128,10
20200905,機車,普通重型,男,1,1,121.485198,24.993454,11
20200905,機車,普通重型,男,1,1,121.485198,24.993454,11
20200906,機車,普通重型,男,1,0,121.503865,25.047231,10
20200906,機車,普通重型,男,1,0,120.592046,24.035768,10
20200907,機車,普通重型,男,1,0,120.49679,24.081359,10
20200907,機車,普通重型,男,1,0,120.248727,22.940091,10
20200908,機車,普通重型,男,1,0,121.449729,25.102366,10
20200908,機車,普通重型,女,1,0,120.331741,22.638347,10
20200909,機車,普通重型,女,1,0,120.606979,24.192539,10
20200909,機車,普通重型,女,1,1,120.361417,22.513167,11
20200909,機車,普通重型,男,1,0,121.275328,24.903641,10
20200909,機車,普通重型,男,1,0,120.4745,22.87476,10
20200910,機車,普通重型,女,1,0,120.360175,22.758936,10
20200910,機車,普通重型,男,1,0,121.197933,24.920956,10
20200911,機車,普通重型,男,1,0,120.545338,22.606486,10
20200911,機車,普通重型,女,1,0,120.298463,22.807505,10
20200911,機車,普通重型,女,1,0,120.534645,23.469186,10
20200912,機車,普通重型,男,1,0,120.696873,24.029894,10
20200912,機車,普通重型,男,1,1,121.743984,25.130468,11
20200912,機車,普通重型,女,1,0,121.63824,25.073213,10
20200913,機車,普通重型,男,1,0,121.642364,25.09741,10
20200913,機車,普通重型,男,1,0,120.538032,24.036331,10
20200913,機車,普通重型,女,1,3,120.287915,23.012871,13
20200914,機車,普通重型,男,1,1,120.355875,23.865584,11
20200914,機車,普通重型,男,1,1,120.355875,23.865584,11
20200914,機車,普通重型,女,1,2,120.206015,22.995645,12
20200914,機車,普通重型,男,1,0,120.411691,22.56154,10
20200914,機車,普通重型,男,1,0,120.2604,22.991177,10
20200914,機車,普通重型,女,1,0,120.342776,22.583046,10
20200915,機車,普通重型,男,1,0,121.410759,25.15497,10
20200915,機車,普通重型,女,1,0,120.2812,22.62443,10
20200916,機車,普通重型,男,1,0,120.446456,23.722149,10
20200916,機車,普通重型,女,1,0,121.462375,25.121215,10
20200916,機車,普通重型,男,1,0,120.497377,23.88957,10
20200917,機車,普通重型,女,1,0,120.188701,23.457693,10
20200917,機車,普通重型,男,1,0,120.373257,23.790675,10
20200917,機車,普通重型,女,1,0,120.554615,24.006631,10
20200917,機車,普通重型,男,1,0,120.569974,24.241587,10
20200917,機車,普通重型,男,1,0,120.644301,24.087235,10
20200918,機車,普通重型,女,1,0,120.384437,23.692854,10
20200918,機車,普通重型,男,1,0,120.786304,24.611013,10
20200918,機車,普通重型,女,1,1,121.22353,25.094574,11
20200918,機車,普通重型,女,1,1,121.179062,23.091002,11
20200919,機車,普通重型,男,1,0,120.639146,24.448771,10
20200919,機車,普通重型,女,1,2,121.529178,24.948349,12
20200919,機車,普通重型,男,1,0,120.269253,23.141669,10
20200919,機車,普通重型,男,1,1,120.572605,24.197775,11
20200920,機車,普通重型,男,1,0,120.173914,23.02339,10
20200921,機車,普通重型,男,1,2,121.054259,24.919053,12
20200921,機車,普通重型,男,1,2,121.054259,24.919053,12
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,女,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200921,機車,普通重型,男,1,1,121.570849,25.081454,11
20200922,機車,普通重型,男,1,0,121.114494,24.667482,10
20200922,機車,普通重型,男,1,2,120.3125,22.72056,12
20200922,機車,普通重型,男,1,2,120.3125,22.72056,12
20200922,機車,普通重型,男,1,2,120.3125,22.72056,12
20200922,機車,普通重型,男,1,2,120.3125,22.72056,12
20200922,機車,普通重型,女,1,2,120.3125,22.72056,12
20200922,機車,普通重型,男,1,2,120.3125,22.72056,12
20200923,機車,普通重型,男,1,0,120.672914,23.881318,10
20200923,機車,普通重型,男,1,0,120.850651,24.464887,10
20200923,機車,普通重型,男,1,0,121.106528,24.974224,10
20200923,機車,普通重型,男,1,0,120.54457,23.516351,10
20200924,機車,普通重型,男,1,1,120.62033,22.565451,11
20200924,機車,普通重型,女,1,0,120.716095,24.204473,10
20200924,機車,普通重型,女,1,1,121.777645,24.674618,11
20200924,機車,普通重型,男,1,2,120.2647,22.75031,12
20200924,機車,普通重型,男,1,2,120.2647,22.75031,12
20200925,機車,普通重型,男,1,0,120.287477,23.447527,10
20200925,機車,普通重型,男,1,0,120.512159,23.477267,10
20200926,機車,普通重型,男,1,3,121.603892,24.955276,13
20200926,機車,普通重型,男,1,3,121.603892,24.955276,13
20200926,機車,普通重型,男,1,3,121.603892,24.955276,13
20200926,機車,普通重型,女,1,2,120.562592,23.727544,12
20200927,機車,普通重型,男,1,2,120.30419,23.316948,12
20200927,機車,普通重型,女,1,0,120.326752,23.398493,10
20200927,機車,普通重型,男,1,1,120.528586,24.095968,11
20200927,機車,普通重型,男,1,1,120.299071,22.57078,11
20200928,機車,普通重型,男,1,1,120.19569,22.934145,11
20200928,機車,普通重型,女,1,1,120.19569,22.934145,11
20200928,機車,普通重型,男,1,0,120.210111,23.089489,10
20200928,機車,普通重型,男,1,1,120.418399,22.592269,11
20200928,機車,普通重型,女,1,1,120.418399,22.592269,11
20200929,機車,普通重型,男,1,0,120.819769,24.6035,10
20200929,機車,普通重型,男,1,0,120.2944,23.232802,10
20200929,機車,普通重型,男,1,0,120.538903,22.713286,10
20200930,機車,普通重型,男,1,0,120.725958,24.134064,10
20200930,機車,普通重型,男,1,0,120.230105,22.98156,10
20200930,機車,普通重型,女,1,0,120.230105,22.98156,10
20201001,機車,普通重型,男,1,1,121.259903,24.973455,11
20201001,機車,普通重型,男,1,1,121.259903,24.973455,11
20201001,機車,普通重型,男,1,0,120.834194,24.50945,10
20201001,機車,普通重型,男,1,0,121.033194,24.825979,10
20201001,機車,普通重型,男,1,1,120.166069,23.459437,11
20201001,機車,普通重型,女,1,0,120.268219,23.651726,10
20201001,機車,普通重型,男,1,0,120.459868,23.540829,10
20201002,機車,普通重型,女,1,1,120.355398,22.626147,11
20201002,機車,普通重型,男,1,0,120.125989,23.264882,10
20201003,機車,普通重型,男,1,0,120.369982,22.552652,10
20201004,機車,普通重型,女,1,1,120.327222,22.959401,11
20201004,機車,普通重型,女,1,1,121.243749,25.029149,11
20201004,機車,普通重型,男,1,0,120.2277,22.86007,10
20201004,機車,普通重型,男,1,1,120.537389,22.777825,11
20201005,機車,普通重型,男,1,0,120.354776,22.584857,10
20201005,機車,普通重型,男,1,1,120.420414,23.352413,11
20201006,機車,普通重型,女,1,0,120.652958,24.165274,10
20201006,機車,普通重型,男,1,0,121.370242,25.025031,10
20201007,機車,普通重型,女,1,1,120.539143,22.625069,11
20201007,機車,普通重型,男,1,1,120.539143,22.625069,11
20201008,機車,普通重型,女,1,0,121.034968,24.789027,10
20201008,機車,普通重型,男,1,0,121.25524,25.050409,10
20201008,機車,普通重型,男,1,0,121.111159,22.771044,10
20201008,機車,普通重型,男,1,0,120.238354,22.954172,10
20201009,機車,普通重型,男,1,0,120.649163,24.162761,10
20201010,機車,普通重型,女,1,1,120.460533,23.608877,11
20201010,機車,普通重型,男,1,0,121.016874,24.89148,10
20201010,機車,普通重型,男,1,2,120.60423,22.690368,12
20201010,機車,普通重型,男,1,2,120.60423,22.690368,12
20201011,機車,普通重型,女,1,0,121.543671,23.942732,10
20201011,機車,普通重型,男,1,2,120.489807,23.830719,12
20201012,機車,普通重型,男,1,0,121.081654,25.037107,10
20201012,機車,普通重型,男,1,0,120.916639,24.675274,10
20201012,機車,普通重型,男,1,0,121.917346,25.074329,10
20201012,機車,普通重型,男,1,0,120.319475,22.578022,10
20201013,機車,普通重型,男,1,1,121.561206,25.015368,11
20201013,機車,普通重型,男,1,0,120.473205,23.904118,10
20201013,機車,普通重型,女,1,0,120.322444,23.582483,10
20201013,機車,普通重型,男,1,0,121.836277,25.127351,10
20201013,機車,普通重型,女,1,1,120.821427,24.560159,11
20201013,機車,普通重型,男,1,0,120.3618,22.55489,10
20201014,機車,普通重型,女,1,0,120.942254,24.681919,10
20201014,機車,普通重型,女,1,0,120.706775,24.377317,10
20201014,機車,普通重型,女,1,0,121.368297,25.031044,10
20201014,機車,普通重型,女,1,1,120.656788,24.124285,11
20201015,機車,普通重型,女,1,1,120.369062,23.548249,11
20201015,機車,普通重型,男,1,1,120.369062,23.548249,11
20201015,機車,普通重型,男,1,1,120.550592,24.079458,11
20201015,機車,普通重型,男,1,1,120.550592,24.079458,11
20201016,機車,普通重型,女,1,0,120.217182,23.678468,10
20201016,機車,普通重型,男,1,0,120.333907,23.875025,10
20201016,機車,普通重型,男,1,1,121.111344,24.00803,11
20201016,機車,普通重型,男,1,1,121.521718,25.045223,11
20201017,機車,普通重型,男,1,0,120.436275,23.483176,10
20201017,機車,普通重型,男,1,0,120.264987,23.089726,10
20201017,機車,普通重型,男,1,2,120.575172,24.280378,12
20201018,機車,普通重型,女,1,0,120.971072,24.901477,10
20201018,機車,普通重型,男,1,3,121.465456,25.046935,13
20201018,機車,普通重型,男,1,3,121.465456,25.046935,13
20201018,機車,普通重型,男,1,0,120.405235,23.518991,10
20201018,機車,普通重型,男,1,0,120.169082,23.536337,10
20201018,機車,普通重型,男,1,1,120.267473,22.945297,11
20201018,機車,普通重型,女,1,1,120.267473,22.945297,11
20201018,機車,普通重型,男,1,0,120.230051,22.971746,10
20201019,機車,普通重型,女,1,0,120.927556,24.827533,10
20201019,機車,普通重型,男,1,1,121.377793,25.061906,11
20201019,機車,普通重型,男,1,1,120.296428,22.644465,11
20201019,機車,普通重型,女,1,0,120.717013,22.059951,10
20201019,機車,普通重型,女,1,0,120.144786,23.048413,10
20201019,機車,普通重型,男,1,0,120.69277,24.13687,10
20201019,機車,普通重型,女,1,1,121.312318,22.987607,11
20201020,機車,普通重型,男,1,0,120.5714,22.88027,10
20201020,機車,普通重型,女,1,0,121.299134,23.260463,10
20201020,機車,普通重型,女,1,0,120.492819,23.927725,10
20201020,機車,普通重型,男,1,0,121.437742,24.972709,10
20201020,機車,普通重型,女,1,0,121.319398,24.957714,10
20201021,機車,普通重型,男,1,0,121.235055,24.87423,10
20201021,機車,普通重型,男,1,0,120.466995,22.584076,10
20201021,機車,普通重型,男,1,1,121.509601,22.060176,11
20201021,機車,普通重型,女,1,0,120.484355,22.578562,10
20201021,機車,普通重型,男,1,1,120.562456,24.240186,11
20201021,機車,普通重型,男,1,1,120.7206,24.15908,11
20201022,機車,普通重型,男,1,0,120.539708,24.110774,10
20201022,機車,普通重型,男,1,0,121.448714,23.746493,10
20201022,機車,普通重型,男,1,0,120.252431,23.42693,10
20201022,機車,普通重型,男,1,2,120.3101,22.75801,12
20201022,機車,普通重型,男,1,2,120.3101,22.75801,12
20201022,機車,普通重型,男,1,1,120.878344,24.66174,11
20201023,機車,普通重型,男,1,2,121.538469,25.007784,12
20201023,機車,普通重型,男,1,0,120.631503,24.170731,10
20201023,機車,普通重型,女,1,0,121.622392,24.107699,10
20201023,機車,普通重型,男,2,0,120.466505,23.797731,20
20201024,機車,普通重型,女,1,0,120.305,22.86771,10
20201024,機車,普通重型,男,1,0,120.51046,24.016219,10
20201025,機車,普通重型,男,1,1,121.593738,25.051169,11
20201025,機車,普通重型,男,1,0,120.60136,22.680229,10
20201026,機車,普通重型,男,1,0,119.664624,23.584256,10
20201026,機車,普通重型,女,1,0,120.258045,23.01595,10
20201026,機車,普通重型,男,1,1,120.243185,23.437663,11
20201026,機車,普通重型,男,1,0,120.42889,23.414899,10
20201026,機車,普通重型,男,1,1,120.600662,24.3098,11
20201027,機車,普通重型,男,1,0,120.288641,23.123214,10
20201027,機車,普通重型,女,1,1,121.471524,25.086891,11
20201027,機車,普通重型,男,1,2,120.65077,24.164613,12
20201027,機車,普通重型,男,1,5,121.455495,25.044233,15
20201027,機車,普通重型,男,1,5,121.455495,25.044233,15
20201027,機車,普通重型,女,1,5,121.455495,25.044233,15
20201028,機車,普通重型,男,1,0,120.997618,24.699995,10
20201028,機車,普通重型,男,1,0,120.2763,22.74292,10
20201028,機車,普通重型,男,1,1,120.49888,22.584113,11
20201028,機車,普通重型,男,1,1,120.49888,22.584113,11
20201029,機車,普通重型,男,1,0,121.604879,24.050615,10
20201029,機車,普通重型,男,1,1,121.625325,23.998126,11
20201029,機車,普通重型,男,1,1,121.625325,23.998126,11
20201029,機車,普通重型,男,1,0,120.33071,23.279327,10
20201029,機車,普通重型,男,1,1,120.2776,22.59905,11
20201029,機車,普通重型,女,1,1,120.2776,22.59905,11
20201029,機車,普通重型,男,1,0,120.451524,23.350249,10
20201030,機車,普通重型,男,1,0,120.709209,24.571418,10
20201030,機車,普通重型,女,1,0,120.364661,23.90595,10
20201030,機車,普通重型,男,1,0,120.528712,22.675406,10
20201031,機車,普通重型,男,1,2,121.476462,25.057225,12
20201101,機車,普通重型,男,1,0,120.523741,22.625804,10
20201101,機車,普通重型,女,1,0,120.702777,24.118055,10
20201101,機車,普通重型,男,1,0,120.22668,23.097161,10
20201102,機車,普通重型,男,1,0,121.272515,24.845092,10
20201102,機車,普通重型,男,1,0,121.114995,22.753313,10
20201102,機車,普通重型,女,1,0,120.994267,24.798568,10
20201102,機車,普通重型,男,1,1,121.003029,24.792143,11
20201103,機車,普通重型,男,1,1,121.513796,25.067255,11
20201103,機車,普通重型,男,1,1,121.662345,25.065799,11
20201103,機車,普通重型,男,1,0,121.263652,24.877502,10
20201104,機車,普通重型,男,1,1,121.201209,24.983486,11
20201104,機車,普通重型,男,1,0,120.350982,23.81261,10
20201104,機車,普通重型,男,1,0,120.488252,23.63949,10
20201104,機車,普通重型,女,1,1,121.162764,24.737227,11
20201104,機車,普通重型,男,1,1,120.417591,23.76367,11
20201105,機車,普通重型,男,1,1,120.32536,22.577981,11
20201105,機車,普通重型,男,1,1,120.32536,22.577981,11
20201105,機車,普通重型,女,1,0,120.680378,24.489262,10
20201105,機車,普通重型,男,1,0,120.150924,23.463212,10
20201106,機車,普通重型,男,1,0,120.784872,24.485065,10
20201106,機車,普通重型,男,1,1,120.298695,22.67999,11
20201106,機車,普通重型,男,1,1,120.298695,22.67999,11
20201107,機車,普通重型,男,1,0,121.435928,25.086064,10
20201107,機車,普通重型,男,1,0,121.584949,25.055852,10
20201107,機車,普通重型,男,1,0,120.231765,22.977791,10
20201107,機車,普通重型,女,1,0,121.361518,25.070705,10
20201107,機車,普通重型,男,1,1,120.575248,24.270383,11
20201108,機車,普通重型,女,1,0,121.128931,22.783816,10
20201108,機車,普通重型,男,1,0,121.239908,24.680502,10
20201109,機車,普通重型,男,1,0,120.270537,23.654462,10
20201109,機車,普通重型,男,1,0,121.739451,25.140112,10
20201109,機車,普通重型,女,1,1,120.292073,23.538899,11
20201110,機車,普通重型,男,1,1,120.349405,22.610612,11
20201110,機車,普通重型,女,1,0,120.692829,24.228355,10
20201111,機車,普通重型,男,1,1,121.175828,24.925566,11
20201112,機車,普通重型,女,1,1,120.399683,22.501207,11
20201112,機車,普通重型,男,1,1,121.727485,25.140603,11
20201112,機車,普通重型,女,1,0,120.605327,22.609801,10
20201113,機車,普通重型,男,1,0,120.289745,23.718437,10
20201113,機車,普通重型,男,1,0,120.477124,23.132496,10
20201113,機車,普通重型,男,1,0,120.261012,23.17111,10
20201114,機車,普通重型,男,1,1,120.694381,24.151283,11
20201114,機車,普通重型,女,1,0,120.204595,23.197698,10
20201114,機車,普通重型,男,1,1,121.370134,24.920191,11
20201114,機車,普通重型,男,1,0,121.032624,24.843335,10
20201115,機車,普通重型,女,1,0,120.233199,23.049138,10
20201115,機車,普通重型,男,1,0,120.729335,24.12435,10
20201115,機車,普通重型,女,1,1,121.20853,23.065543,11
20201116,機車,普通重型,男,1,0,120.993995,24.947411,10
20201116,機車,普通重型,男,1,0,120.306292,22.685053,10
20201116,機車,普通重型,女,1,0,120.38522,23.790129,10
20201116,機車,普通重型,男,1,0,120.473225,24.012805,10
20201116,機車,普通重型,男,1,1,121.452619,25.036297,11
20201116,機車,普通重型,女,1,1,121.452619,25.036297,11
20201116,機車,普通重型,女,1,1,121.452619,25.036297,11
20201117,機車,普通重型,女,1,0,120.29418,22.637486,10
20201117,機車,普通重型,男,1,0,121.430463,25.054115,10
20201117,機車,普通重型,男,1,1,120.1769,23.110506,11
20201118,機車,普通重型,女,1,0,120.911272,22.383679,10
20201118,機車,普通重型,男,1,1,120.612218,24.10716,11
20201118,機車,普通重型,男,1,1,120.612218,24.10716,11
20201118,機車,普通重型,女,1,5,120.654883,24.176045,15
20201118,機車,普通重型,女,1,5,120.654883,24.176045,15
20201118,機車,普通重型,男,1,5,120.654883,24.176045,15
20201118,機車,普通重型,男,1,1,121.089723,22.721997,11
20201118,機車,普通重型,男,1,1,120.539996,24.234428,11
20201119,機車,普通重型,女,1,0,120.271373,23.209504,10
20201119,機車,普通重型,男,1,1,120.567395,24.227975,11
20201119,機車,普通重型,男,1,1,120.567395,24.227975,11
20201119,機車,普通重型,男,1,0,120.750764,24.122895,10
20201119,機車,普通重型,男,1,0,120.592572,22.406735,10
20201119,機車,普通重型,男,1,0,120.496956,24.033003,10
20201119,機車,普通重型,男,1,1,120.655049,23.953285,11
20201120,機車,普通重型,女,1,0,121.144052,24.962545,10
20201120,機車,普通重型,男,1,0,120.362044,22.740415,10
20201120,機車,普通重型,男,1,0,120.549025,23.597466,10
20201120,機車,普通重型,男,1,1,120.415069,23.486625,11
20201121,機車,普通重型,男,1,1,120.17221,22.998167,11
20201122,機車,普通重型,男,1,0,120.545607,23.878128,10
20201122,機車,普通重型,男,1,0,120.579219,23.72788,10
20201122,機車,普通重型,男,1,0,120.961106,24.730308,10
20201123,機車,普通重型,男,1,0,121.282859,25.03875,10
20201123,機車,普通重型,男,1,0,120.331711,23.982419,10
20201123,機車,普通重型,男,1,1,120.806755,24.284035,11
20201124,機車,普通重型,女,1,1,120.447957,23.895372,11
20201124,機車,普通重型,男,1,0,120.3839,22.61,10
20201125,機車,普通重型,男,1,1,120.971147,24.804202,11
20201126,機車,普通重型,男,1,2,121.768876,25.128394,12
20201126,機車,普通重型,男,1,2,121.768876,25.128394,12
20201126,機車,普通重型,男,1,0,120.73764,24.178431,10
20201126,機車,普通重型,男,1,1,120.550138,22.617086,11
20201126,機車,普通重型,男,1,0,121.438912,24.981379,10
20201126,機車,普通重型,女,1,1,120.523555,24.19919,11
20201126,機車,普通重型,男,1,1,120.523555,24.19919,11
20201126,機車,普通重型,男,1,1,120.523555,24.19919,11
20201126,機車,普通重型,男,1,1,120.523555,24.19919,11
20201126,機車,普通重型,男,1,1,120.523555,24.19919,11
20201127,機車,普通重型,女,1,0,120.457606,22.594764,10
20201127,機車,普通重型,男,1,0,120.369141,22.739257,10
20201127,機車,普通重型,男,1,1,120.704821,24.300806,11
20201127,機車,普通重型,男,1,1,120.590624,22.397567,11
20201128,機車,普通重型,男,1,1,121.046393,24.90192,11
20201128,機車,普通重型,男,1,0,120.244538,23.176521,10
20201128,機車,普通重型,女,1,1,121.088884,24.983024,11
20201128,機車,普通重型,男,1,0,120.711988,24.193661,10
20201129,機車,普通重型,男,1,1,121.010667,24.831537,11
20201129,機車,普通重型,男,1,1,121.473735,25.097507,11
20201129,機車,普通重型,男,1,1,121.473735,25.097507,11
20201129,機車,普通重型,男,1,1,121.473735,25.097507,11
20201129,機車,普通重型,男,1,1,121.473735,25.097507,11
20201129,機車,普通重型,女,1,1,121.473735,25.097507,11
20201129,機車,普通重型,男,1,1,121.473735,25.097507,11
20201129,機車,普通重型,男,1,1,121.473735,25.097507,11
20201129,機車,普通重型,女,1,1,121.473735,25.097507,11
20201129,機車,普通重型,女,1,1,121.473735,25.097507,11
20201129,機車,普通重型,女,1,1,121.473735,25.097507,11
20201129,機車,普通重型,男,1,0,120.623625,22.424601,10
20201130,機車,普通重型,男,1,0,120.591855,24.041636,10
20201130,機車,普通重型,男,1,1,120.447834,22.495002,11
20201130,機車,普通重型,男,1,0,120.57325,23.605563,10
20201201,機車,普通重型,男,1,0,121.842028,25.122113,10
20201201,機車,普通重型,女,1,0,121.737137,24.816371,10
20201201,機車,普通重型,女,1,0,120.496746,22.783085,10
20201201,機車,普通重型,男,1,0,121.317764,24.991477,10
20201201,機車,普通重型,男,1,0,120.72008,24.263826,10
20201201,機車,普通重型,男,1,1,120.94563,23.895198,11
20201202,機車,普通重型,男,1,0,120.645738,24.224815,10
20201202,機車,普通重型,女,1,0,120.445143,23.59584,10
20201202,機車,普通重型,男,1,0,121.62076,23.991272,10
20201202,機車,普通重型,男,1,1,121.179108,24.989433,11
20201203,機車,普通重型,女,1,0,120.269481,23.302016,10
20201203,機車,普通重型,男,1,0,120.162456,22.992063,10
20201203,機車,普通重型,女,1,0,120.418312,24.028827,10
20201204,機車,普通重型,男,1,0,120.867431,24.704208,10
20201204,機車,普通重型,男,1,1,120.792104,24.6476,11
20201204,機車,普通重型,男,1,0,120.708363,23.827927,10
20201204,機車,普通重型,男,1,1,120.298339,22.743241,11
20201204,機車,普通重型,男,1,1,120.298339,22.743241,11
20201205,機車,普通重型,男,1,0,121.088452,24.766783,10
20201205,機車,普通重型,男,1,0,120.828028,24.493863,10
20201205,機車,普通重型,男,1,0,120.828028,24.493863,10
20201205,機車,普通重型,男,1,0,120.817507,24.086641,10
20201205,機車,普通重型,女,1,0,120.216221,23.022053,10
20201205,機車,普通重型,男,1,1,120.296366,22.6675,11
20201206,機車,普通重型,男,1,0,121.199216,24.945689,10
20201206,機車,普通重型,男,1,0,120.418,22.65806,10
20201206,機車,普通重型,男,2,0,120.539419,24.203203,20
20201207,機車,普通重型,男,1,0,120.585393,22.697621,10
20201207,機車,普通重型,男,1,0,120.423174,22.549651,10
20201207,機車,普通重型,女,1,0,121.306039,25.02564,10
20201207,機車,普通重型,男,1,1,120.373169,23.690178,11
20201208,機車,普通重型,女,1,0,121.793196,24.698855,10
20201208,機車,普通重型,男,1,1,120.747561,24.266665,11
20201208,機車,普通重型,男,1,1,120.747561,24.266665,11
20201209,機車,普通重型,男,1,0,120.676156,24.085808,10
20201209,機車,普通重型,男,1,0,120.470322,23.642991,10
20201209,機車,普通重型,男,1,0,120.506566,22.816669,10
20201210,機車,普通重型,男,1,1,120.665885,24.216912,11
20201211,機車,普通重型,女,1,5,120.380089,22.641444,15
20201211,機車,普通重型,女,1,5,120.380089,22.641444,15
20201211,機車,普通重型,男,1,5,120.380089,22.641444,15
20201211,機車,普通重型,女,1,5,120.380089,22.641444,15
20201211,機車,普通重型,女,1,5,120.380089,22.641444,15
20201211,機車,普通重型,女,1,5,120.380089,22.641444,15
20201211,機車,普通重型,女,1,1,120.630092,24.173144,11
20201211,機車,普通重型,男,1,1,120.630092,24.173144,11
20201211,機車,普通重型,男,1,0,120.273191,23.25486,10
20201211,機車,普通重型,男,1,2,120.289526,22.720764,12
20201212,機車,普通重型,男,1,1,120.573006,24.191698,11
20201213,機車,普通重型,男,1,1,120.657241,24.133,11
20201213,機車,普通重型,女,1,0,120.34762,23.906567,10
20201213,機車,普通重型,女,1,1,120.471947,22.625662,11
20201213,機車,普通重型,男,1,1,120.471947,22.625662,11
20201213,機車,普通重型,女,1,0,121.314141,25.083576,10
20201213,機車,普通重型,男,1,0,120.243531,23.293287,10
20201213,機車,普通重型,男,1,1,120.469703,24.125705,11
20201214,機車,普通重型,男,1,0,121.357823,25.001376,10
20201214,機車,普通重型,女,1,1,120.66734,24.140588,11
20201214,機車,普通重型,女,1,1,120.66734,24.140588,11
20201215,機車,普通重型,男,1,0,120.492167,24.12843,10
20201215,機車,普通重型,男,1,1,120.529376,23.705522,11
20201215,機車,普通重型,女,1,0,120.434916,22.58275,10
20201215,機車,普通重型,男,1,0,120.143411,23.060353,10
20201216,機車,普通重型,男,1,0,121.120506,25.064408,10
20201216,機車,普通重型,男,1,0,121.498531,25.071757,10
20201217,機車,普通重型,女,1,0,120.297367,23.214582,10
20201217,機車,普通重型,男,1,0,120.549818,23.54185,10
20201217,機車,普通重型,女,1,1,120.181448,23.014996,11
20201217,機車,普通重型,男,1,0,120.578597,22.739057,10
20201218,機車,普通重型,男,1,0,120.46397,24.122731,10
20201218,機車,普通重型,男,1,1,120.717991,24.300455,11
20201218,機車,普通重型,男,1,1,120.733291,24.169388,11
20201218,機車,普通重型,男,1,1,120.733291,24.169388,11
20201218,機車,普通重型,男,1,0,120.397144,22.522358,10
20201219,機車,普通重型,男,1,0,121.018953,24.761171,10
20201219,機車,普通重型,男,1,1,120.334548,23.775032,11
20201220,機車,普通重型,男,2,1,120.323524,22.602954,21
20201220,機車,普通重型,女,1,0,121.765121,24.730307,10
20201221,機車,普通重型,男,1,0,121.359117,25.050542,10
20201221,機車,普通重型,男,1,0,120.272463,23.119819,10
20201222,機車,普通重型,男,1,0,120.276491,23.303959,10
20201222,機車,普通重型,女,1,3,120.321782,22.691648,13
20201222,機車,普通重型,女,1,3,120.321782,22.691648,13
20201222,機車,普通重型,女,1,3,120.321782,22.691648,13
20201222,機車,普通重型,女,1,3,120.321782,22.691648,13
20201222,機車,普通重型,男,1,3,120.321782,22.691648,13
20201222,機車,普通重型,女,1,0,120.337759,22.608327,10
20201222,機車,普通重型,男,1,1,120.415626,22.493942,11
20201222,機車,普通重型,男,1,1,121.620675,25.054797,11
20201223,機車,普通重型,男,1,0,120.187154,22.913735,10
